key,year,yield_t_ha,region1,region2,band_0_mean,band_1_mean,band_2_mean,band_3_mean,band_4_mean,band_5_mean,band_6_mean,band_7_mean,band_8_mean,band_0_std,band_1_std,band_2_std,band_3_std,band_4_std,band_5_std,band_6_std,band_7_std,band_8_std,band_0_min,band_1_min,band_2_min,band_3_min,band_4_min,band_5_min,band_6_min,band_7_min,band_8_min,band_0_max,band_1_max,band_2_max,band_3_max,band_4_max,band_5_max,band_6_max,band_7_max,band_8_max
cheyenne_ne_2016,2016,3.1540751592572573,cheyenne,ne_2016,0.02539062499999995,0.02832031249999995,0.025390624999999934,0.02539062499999997,0.03125,0.03124999999999997,0.031249999999999955,0.031250000000000014,0.030273437499999997,0.0327116052289502,0.05170081651822643,0.03805401643433518,0.03891202381519096,0.04597404228048919,0.05137693552250518,0.06131265178063899,0.10782233176048828,0.11734726296915875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836734693877551,1.0,0.24892703862660945,0.2811158798283262,0.21888412017167383,0.44849785407725323,0.740343347639485,0.8412017167381974,1.0
butler_ks_2007,2007,1.4795235288626796,butler,ks_2007,0.030273437500000007,0.03125000000000001,0.030273437500000038,0.030273437500000017,0.031250000000000014,0.031250000000000014,0.03125000000000002,0.030273437500000003,0.031249999999999986,0.05445258998784106,0.053231365251340805,0.058519026757959766,0.060679001841785575,0.05344394483889073,0.05552775381145373,0.05902202061606028,0.11721930735746111,0.11169138884150154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316042978881067,0.3076923076923077,0.32085957762134126,0.3553167839940719,0.2434234901815487,0.4961096702482401,0.5917006298629122,0.9859207113745831,0.7851055946646907
wayne_ne_2013,2013,3.66518328740982,wayne,ne_2013,0.029296874999999993,0.031249999999999965,0.028320312499999962,0.028320312499999962,0.03124999999999998,0.031249999999999965,0.03124999999999997,0.03125,0.03124999999999999,0.054649029308955634,0.056083013729580786,0.05309453074046741,0.0500869517467688,0.055679506075927136,0.06105877915854479,0.06818379439820528,0.11585967618844561,0.11662248841100949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3393947618401411,0.25987243859411047,0.2414167458271136,0.25485533095521207,0.4429366264079251,0.6051024562355815,0.9762518659248202,1.0
dickinson_ia_2009,2009,3.3289279399410288,dickinson,ia_2009,0.02539062499999998,0.030273437499999983,0.02343749999999997,0.02441406249999995,0.031249999999999976,0.031249999999999972,0.031249999999999962,0.030273437499999983,0.03027343750000001,0.05781707775895576,0.05131593440312459,0.052213956219039716,0.051518535616538165,0.04695491745586548,0.06259245311361415,0.07169690344813609,0.11328620014704378,0.11161354978140117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.42857142857142855,0.3333333333333333,0.2433668801463861,0.600695079568319,0.4839948783610755,0.9034508076358296,1.0
rock island_il_2007,2007,3.5643066831691823,rock island,il_2007,0.03125,0.03125000000000003,0.02929687500000005,0.02929687499999998,0.03125000000000003,0.031249999999999944,0.03125000000000004,0.031250000000000014,0.031250000000000014,0.056962208042020505,0.04585118461009519,0.0524622806426413,0.04831333003025838,0.045142383836323324,0.053534488063328806,0.06541874593914998,0.10687929180439983,0.09969201574672314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2306402950050285,0.5,0.3328681478173496,0.21798593278999664,0.37054817461203526,0.5161326336943173,0.9180015585765001,1.0
miller_mo_2005,2005,2.2058350793952672,miller,mo_2005,0.03125000000000003,0.031249999999999997,0.03125000000000003,0.03125000000000006,0.03124999999999999,0.03124999999999998,0.031249999999999983,0.0302734375,0.031250000000000014,0.06470764296547066,0.05208152297684835,0.06956761707296484,0.06772062149417785,0.05273921338522627,0.07027100937185965,0.08318937818538837,0.12639261214077815,0.11475431149692583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053452115812918,0.32962138084632514,0.46993318485523383,0.45879732739420936,0.24721603563474387,0.4521158129175947,0.5612472160356348,0.9643652561247216,0.9688195991091314
nemaha_ne_2008,2008,2.4546640365221726,nemaha,ne_2008,0.026367187499999997,0.03125,0.025390624999999993,0.02539062500000001,0.03125000000000003,0.03125000000000003,0.03125000000000003,0.03125,0.03125000000000002,0.053113604275690646,0.044638887686888694,0.06258536079516056,0.05368622305232365,0.0460306950740383,0.0611086133262665,0.07414646385392859,0.1249655404116101,0.11689886586449821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3541513592946363,0.2777614138438881,1.0,0.3825128581925055,0.22297496318114876,0.5400440852314474,0.7789860396767083,0.9468006502142752,1.0
kankakee_il_2006,2006,3.1608002662066332,kankakee,il_2006,0.03125000000000003,0.031249999999999993,0.029296874999999983,0.030273437500000017,0.031249999999999976,0.03125000000000003,0.031250000000000014,0.031249999999999983,0.03125000000000001,0.059196153582718625,0.050534956247741056,0.056091247059118096,0.05659955665749459,0.052549826217574626,0.057847280055129645,0.06361603142840734,0.10908262572739066,0.10479828975838017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2899469897765998,0.32294617563739375,0.3333333333333333,0.26688741721854303,0.4873973378646276,0.5042952893420183,0.8718439173680184,0.7484187671103559
winona_mn_2009,2009,2.9254215229784797,winona,mn_2009,0.024414062500000056,0.031250000000000056,0.021484375000000028,0.022460937500000056,0.03125,0.03125000000000008,0.031250000000000076,0.03125,0.027343750000000024,0.06935447581208491,0.0489097849216602,0.05262030743048597,0.05501160143897368,0.04833938452490745,0.06441695313405622,0.07440228456753671,0.12305808691560323,0.11901833312424995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2643171806167401,0.4,0.6153846153846154,0.23634558093346575,0.36320380650277556,0.5842585249801745,1.0,1.0
carver_mn_2005,2005,3.2953024051941497,carver,mn_2005,0.030273437499999983,0.031250000000000014,0.028320312500000024,0.028320312500000024,0.03125000000000002,0.03125000000000002,0.031250000000000056,0.031250000000000014,0.03125000000000002,0.06198048743798905,0.04282011271599393,0.057022282824352497,0.05392907381295475,0.0469875562694687,0.06373710334283678,0.07454524722639826,0.12146663468054522,0.1127780244468132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2526690391459075,0.4191699947907623,0.37784337558603925,0.22,0.4044104879319326,0.4677895467963188,1.0,1.0
gosper_ne_2005,2005,3.759334784701081,gosper,ne_2005,0.031249999999999983,0.031250000000000014,0.03125000000000004,0.031250000000000035,0.031249999999999965,0.03125000000000003,0.031250000000000014,0.03125,0.03125,0.05202790923898418,0.05542675996151736,0.05679884016096334,0.05577499010654636,0.0554935615345802,0.05720882511850737,0.06480307557382498,0.11303704076409507,0.11115755461823336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.2697327532628962,0.5,0.42857142857142855,0.2501553760099441,0.29863269111249224,0.38906152889993784,0.9565217391304348,0.8732131758856433
wells_nd_2008,2008,1.7149022720908331,wells,nd_2008,0.026367187499999986,0.03124999999999997,0.023437499999999986,0.02539062499999998,0.031249999999999986,0.03124999999999998,0.03124999999999996,0.03125,0.028320312500000003,0.042913453007217627,0.04789388690015538,0.0448107193148868,0.04777730798594235,0.044802002247485144,0.05281189863644149,0.062487523343627914,0.10964102706629265,0.11427491616932005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185430463576159,0.5102040816326531,0.26785714285714285,0.46153846153846156,0.22532211692045576,0.3040850151116311,0.49727015696597443,0.97984267453294,1.0
howard_ia_2007,2007,3.281852191295398,howard,ia_2007,0.02441406249999998,0.030273437500000017,0.024414062500000007,0.024414062499999986,0.03125000000000001,0.031250000000000035,0.03124999999999998,0.030273437499999997,0.028320312500000003,0.04964646102110191,0.05162096362502943,0.0555915012470828,0.049822492374084,0.051495568242297375,0.07368725131698865,0.0824546708278901,0.1259577317198507,0.1185823892840927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4377353026353895,0.3888888888888889,0.5076744859542427,0.41905589342600635,0.25878407931185304,0.8066898349261512,0.7116999710396756,1.0,1.0
kingman_ks_2014,2014,2.037707405660872,kingman,ks_2014,0.030273437499999972,0.03124999999999995,0.03027343749999998,0.03027343749999996,0.031249999999999976,0.03125,0.03124999999999998,0.031249999999999972,0.03125000000000001,0.043501365141348725,0.04736216887218134,0.051842605770460376,0.05236272269137544,0.0502426723712463,0.05004769286305964,0.04917464007202954,0.10782336965954983,0.1263325840193166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2309081061563459,0.23849070229283265,0.29192995125473914,0.328579165914425,0.23144972016609497,0.335981224047662,0.4022386712402961,0.8265029788770536,0.9954865499187578
holt_ne_2009,2009,3.833310961144215,holt,ne_2009,0.031249999999999986,0.031250000000000014,0.03027343749999998,0.03027343749999999,0.03125,0.031249999999999993,0.03124999999999997,0.03125,0.031249999999999993,0.04860644392659966,0.044890183378750934,0.04729961228671796,0.046871324133744306,0.04852814794396059,0.051738715193011084,0.059696541417734464,0.10894354704013719,0.10963096725144622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2072908036454018,0.28032814053695726,0.2867915147497514,0.22189477333795615,0.37233778072428936,0.42061650646337423,0.9810751967844582,0.9784554192906861
douglas_ne_2007,2007,3.5575815762198064,douglas,ne_2007,0.027343749999999976,0.03124999999999998,0.025390624999999965,0.025390624999999986,0.03125,0.03124999999999996,0.031249999999999938,0.03027343750000001,0.030273437499999983,0.06186154516782818,0.04593059409952522,0.04707215349688004,0.04617927984728646,0.045332439718315735,0.05288106867049733,0.06326135211599813,0.1123335572093449,0.09952499385584718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24724570842941326,0.32228218966846567,0.28008192524321557,0.21300563236047107,0.421875,0.5601638504864311,0.8950332821300563,0.7844342037890425
posey_in_2015,2015,3.853486281992342,posey,in_2015,0.03125000000000006,0.03124999999999998,0.030273437499999976,0.030273437500000014,0.031249999999999983,0.031250000000000056,0.031250000000000035,0.031249999999999997,0.031249999999999997,0.04983608926787518,0.039128370260692075,0.051528994859891125,0.04758584495519814,0.03888953687525252,0.04469703800234417,0.05809339425671279,0.10913024700233435,0.10129334411563014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230769230769231,0.18655266226195102,0.4982573899574029,0.47695882277010454,0.15922004132231404,0.2824319091261133,0.4457209242287337,0.9363624628888602,0.8266425713179295
pulaski_il_2016,2016,2.9859474855228623,pulaski,il_2016,0.03124999999999997,0.031250000000000014,0.03125,0.031249999999999983,0.03124999999999999,0.03124999999999994,0.03124999999999993,0.031249999999999997,0.031249999999999993,0.049309072178761695,0.03700464062884412,0.0541773140794888,0.05147884106630633,0.040610938808287665,0.047990985996722066,0.05701945659071478,0.11253279401866602,0.11033048728940936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3363809523809524,0.16978967495219885,0.4300952380952381,0.32571428571428573,0.19123809523809523,0.30857142857142855,0.42628571428571427,0.816,0.9620493358633776
kendall_il_2005,2005,2.7572938492440846,kendall,il_2005,0.0302734375,0.031249999999999955,0.029296874999999993,0.030273437499999983,0.031249999999999955,0.031249999999999972,0.03124999999999999,0.030273437499999997,0.03124999999999999,0.049503723927061725,0.044118254915013685,0.05006471571325455,0.05651086341296959,0.047178466535822874,0.05324559950064196,0.06115231820330308,0.11495674463806253,0.12207020131476282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.2126865671641791,0.3483220004386927,1.0,0.20574687431454267,0.34283834174161,0.5091028734371573,0.9530598815529722,1.0
todd_mn_2008,2008,1.9166554805721074,todd,mn_2008,0.02050781249999997,0.031249999999999976,0.0185546875,0.01953125000000001,0.03125000000000003,0.03124999999999996,0.031249999999999997,0.030273437499999986,0.026367187499999976,0.05083437533393488,0.051637738844726826,0.052233511038987934,0.053929564193540565,0.04518965472566225,0.06682853240048102,0.0763387377245156,0.1112741099362225,0.11157884585996466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35379525822459107,0.5,0.42106230472339645,0.39882374563499357,0.2117867165575304,0.48943208968939533,0.6133063775041353,0.803939617083947,1.0
pike_mo_2009,2009,2.656417245003447,pike,mo_2009,0.031249999999999986,0.03125,0.03125000000000002,0.03125000000000003,0.031250000000000014,0.03125,0.03125000000000003,0.031249999999999997,0.03125,0.046666194876274374,0.03736443685983099,0.05200568801846997,0.04896251860950928,0.040465262066775205,0.05350949559438602,0.06483065835760478,0.11666747146690931,0.11201280537492558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28280886370535263,0.16941772151898735,0.34351917433977536,0.31083679044824447,0.17397203089125443,0.33572801780835776,0.4814327633309724,0.8661417322834646,0.8288981078619853
paulding_oh_2014,2014,3.7458845708023296,paulding,oh_2014,0.025390624999999955,0.03124999999999998,0.024414062499999965,0.025390625000000017,0.03125,0.031249999999999993,0.03124999999999997,0.03125000000000001,0.028320312500000014,0.0424573994756999,0.04871970572797968,0.043378948858256154,0.052298576984055475,0.04729969244755289,0.05869752872363266,0.06561904401150254,0.1149771056845971,0.12200856955534539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27191990957532697,0.3673469387755102,0.29291135152591635,1.0,0.2996987951807229,0.4984660100113031,0.5520749233005006,0.9971543751482096,1.0
lee_il_2005,2005,3.1608002662066332,lee,il_2005,0.030273437500000003,0.031250000000000035,0.030273437499999976,0.030273437499999934,0.03125,0.03125,0.031250000000000035,0.03125,0.03124999999999996,0.04599895980795694,0.0449560366227816,0.054541403067764574,0.04786850400981649,0.04438821610259654,0.051931165497634234,0.06146547642114018,0.11591643893402882,0.10800559522993665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3079749103942652,0.2603550295857988,0.5555555555555556,0.32437275985663083,0.22508305647840532,0.30833333333333335,0.44023297491039426,0.9176523297491039,0.8336917562724014
sherman_ks_2011,2011,3.396179009434787,sherman,ks_2011,0.031249999999999965,0.031249999999999955,0.03124999999999996,0.03124999999999999,0.031250000000000014,0.03125000000000002,0.031249999999999993,0.03124999999999999,0.030273437500000014,0.03382994872120332,0.041079601942185115,0.042466646706251276,0.038096366076155776,0.04972996105681051,0.05033442298027123,0.05448182710937116,0.11288531201077724,0.11249051141939877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12571428571428572,0.19040333796940195,0.18339822024471636,0.1389043381535039,0.27722772277227725,0.421440489432703,0.557285873192436,0.9129588431590656,0.860678531701891
marshall_ks_2006,2006,2.55554064076281,marshall,ks_2006,0.031249999999999986,0.03125000000000002,0.031249999999999993,0.031249999999999955,0.031250000000000035,0.031249999999999983,0.031249999999999976,0.031249999999999993,0.031249999999999997,0.05425552184899809,0.05631856452798944,0.05957919443515478,0.05896898052179799,0.05575618402591573,0.05773614999965599,0.06414483453445727,0.1190736193443738,0.1150385167368814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270934055308451,0.27354476890350027,0.3271127441500677,0.34306710500870236,0.24345958609918,0.267743183136724,0.34693482885321986,0.9397602011216399,0.8969251595436086
knox_il_2014,2014,3.8400360680935908,knox,il_2014,0.028320312499999948,0.031249999999999972,0.02734374999999994,0.02734374999999993,0.03124999999999997,0.03124999999999995,0.03124999999999996,0.031250000000000014,0.029296874999999997,0.05882827940287854,0.046459356842893575,0.05574693095939688,0.05059533542537754,0.048476829396486586,0.0616913322142069,0.07281580547714732,0.12236532434914252,0.11597042230763902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32051282051282054,0.4666666666666667,0.364504664593514,0.22867614393602842,0.5265437583296313,0.697245668591737,0.9751260504201681,1.0
antelope_ne_2013,2013,3.7727849985998327,antelope,ne_2013,0.03125,0.031249999999999972,0.03027343750000001,0.031249999999999965,0.03125000000000003,0.03125,0.03124999999999997,0.03125000000000001,0.031250000000000014,0.04571509380329409,0.038752488618302584,0.05254492191401634,0.05448057737030113,0.04475314835926308,0.05334757011102495,0.06078086156002455,0.10102825304537404,0.11221286646934726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.75,1.0,0.21829686264170842,0.36277353018718694,0.4656823973987169,0.707391837449641,0.9715974075486085
cass_mo_2005,2005,2.468114250420925,cass,mo_2005,0.03027343750000001,0.03125000000000003,0.03027343750000003,0.030273437499999986,0.03125000000000003,0.03125000000000001,0.03125000000000005,0.030273437499999993,0.03124999999999998,0.05886113707318746,0.04050413838701131,0.06321787972111088,0.06079113958908167,0.04670260514344457,0.0626168068630385,0.0714240779626605,0.11369915183937955,0.11443989303938336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3936398088647224,0.16960606560079117,0.43351458230350964,0.3514582303509639,0.20458319495184324,0.3700774427418026,0.5834569121766353,0.969187675070028,0.8792222771461525
johnson_mo_2016,2016,3.100274303662251,johnson,mo_2016,0.03125000000000005,0.031250000000000035,0.03125000000000006,0.03125000000000002,0.03125000000000002,0.03125000000000002,0.03125000000000003,0.03125000000000001,0.031249999999999993,0.05570656751613928,0.04268963943477384,0.06030573653612612,0.05940812176484526,0.04796453656995808,0.05747953074296688,0.06604222498718837,0.11825101179513549,0.12603902549735446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500768836494106,0.18417905347684949,0.39279002221083203,0.3490517683239364,0.22791730736374508,0.3738253886895609,0.4737741329232872,0.875961045617632,0.9516487271484708
lac qui parle_mn_2013,2013,3.221326228751016,lac qui parle,mn_2013,0.02050781249999996,0.03125,0.02050781249999995,0.020507812499999997,0.03124999999999997,0.031249999999999997,0.03124999999999998,0.031249999999999993,0.0283203125,0.045206987493297025,0.05262689938000288,0.050335897778999855,0.04597354576613077,0.04689339987609481,0.06521909874424338,0.07887176695850272,0.11094383477195789,0.1136386294929647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33453391123863013,0.5238095238095238,0.35986813991819794,0.31622001098834013,0.23747465971618884,0.565238708095851,0.7821256333557169,1.0,1.0
pulaski_mo_2012,2012,1.8695797319264769,pulaski,mo_2012,0.03124999999999998,0.03124999999999996,0.031249999999999962,0.031249999999999983,0.031249999999999965,0.031249999999999972,0.031249999999999986,0.031249999999999993,0.031249999999999983,0.09056010167455708,0.08170306916371609,0.09251932215302555,0.092153834555899,0.07977189880529524,0.08892536409719438,0.10125063862792347,0.1381816825215827,0.12827324846579316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.7142857142857143,1.0,1.0
carroll_oh_2016,2016,2.703492993649078,carroll,oh_2016,0.03124999999999993,0.03124999999999998,0.031249999999999972,0.03124999999999998,0.03124999999999996,0.031249999999999948,0.03124999999999996,0.028320312500000003,0.029296875000000003,0.0612311497772254,0.04754685787539067,0.07236615987459023,0.06502151269258778,0.04981394627790659,0.06244786142920478,0.0729495031389547,0.11708636627011183,0.12381927535294895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.31543624161073824,1.0,0.425531914893617,0.26174496644295303,0.4228187919463087,0.6174496644295302,0.8456375838926175,0.9537037037037037
wilkin_mn_2006,2006,2.488289571269052,wilkin,mn_2006,0.01757812499999995,0.030273437500000003,0.017578125000000007,0.01757812499999995,0.03124999999999993,0.03124999999999996,0.031249999999999823,0.030273437499999986,0.02929687499999998,0.04330475669414803,0.05438185630105393,0.05201003045796849,0.044586811626980354,0.049813398426943996,0.06618599495341629,0.07543492386523679,0.11291527270158719,0.1127235335498358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271714501510574,0.6363636363636364,0.75,0.28996727089627394,0.4184171958964338,0.8582327297116029,0.7380922379032258,0.8377391742195368,1.0
adams_il_2005,2005,2.8917959882316007,adams,il_2005,0.030273437500000066,0.031249999999999997,0.03027343750000005,0.030273437500000038,0.031250000000000014,0.03125000000000002,0.03125000000000001,0.030273437500000017,0.03125000000000001,0.04806619948017118,0.04550280566602389,0.052565964096544106,0.051517821328374985,0.047776280625162384,0.055950111592231545,0.06360786486223748,0.10790124710337229,0.10885194484870259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611974198237485,0.2448608331817355,0.2963568638139366,0.2629474831909867,0.2187698737167257,0.49750158989733806,0.7641500863087126,0.8358317434359953,0.8116653038975198
johnson_ne_2008,2008,2.18565975854714,johnson,ne_2008,0.026367187499999965,0.03125,0.026367187499999965,0.02636718749999997,0.031249999999999983,0.031249999999999972,0.031249999999999976,0.03125000000000001,0.030273437499999993,0.053485364032936605,0.052373414352145466,0.05763833848878835,0.05774067604898641,0.05096329188327984,0.06248916787528782,0.07255864833136834,0.12888793983063107,0.12138740561039552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001882057716437,0.30434782608695654,0.4168757841907152,0.39491844416562105,0.2800256904303147,0.4222082810539523,0.6364491844416562,0.9780288763339611,0.9887076537013801
douglas_mn_2006,2006,2.152034223800261,douglas,mn_2006,0.018554687499999924,0.03124999999999998,0.01757812499999996,0.01855468749999998,0.031249999999999938,0.03124999999999996,0.031249999999999924,0.03124999999999998,0.030273437500000007,0.04688796749573238,0.050383523969119166,0.05387923786649732,0.0516424843390944,0.044829478747093074,0.05957941913336172,0.0730727318506955,0.12443569776947581,0.10479931296264929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.42424242424242425,0.5,0.42857142857142855,0.26220382529260633,0.43262917499286324,0.46931201827005425,1.0,1.0
richland_oh_2010,2010,3.3423781538397805,richland,oh_2010,0.0244140625,0.03125,0.02246093750000001,0.023437499999999986,0.03124999999999999,0.031249999999999976,0.03124999999999998,0.0302734375,0.03027343750000002,0.058732661210607655,0.04997417740823816,0.05384304145212826,0.05309854657236795,0.04762450012253685,0.0698998781295074,0.08136553086552832,0.11711291047674824,0.12262864685231581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3316831683168317,0.5,0.5,0.2532133676092545,0.7202782462057336,0.845699831365936,0.9503471491689459,1.0
jackson_in_2009,2009,2.8581704534847217,jackson,in_2009,0.029296874999999993,0.03124999999999996,0.029296874999999986,0.02929687499999998,0.03125000000000002,0.031249999999999972,0.031249999999999976,0.030273437499999962,0.0302734375,0.05883668504734708,0.05150367687722729,0.06294064095818465,0.06012154595947132,0.0495334608032724,0.053406102550014364,0.06199498687850933,0.11056136477206768,0.10904176659098683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,1.0,0.2261431411530815,0.35457475824448303,0.4316885693032482,0.8234716425239381,0.8087167070217918
lewis_mo_2016,2016,3.645007966561692,lewis,mo_2016,0.03125000000000005,0.03125,0.031250000000000056,0.03125000000000001,0.03125000000000001,0.03125000000000001,0.031249999999999993,0.031250000000000014,0.03125000000000001,0.04759889800947617,0.04454123515206447,0.053053136737541876,0.05034157575155593,0.046415598578028856,0.05056146576121381,0.060496379984603346,0.12157519824559361,0.12367874726835473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24603174603174602,0.2079002079002079,0.26964162646450723,0.24288915704188932,0.20606478290833907,0.34476223294279806,0.4948311509303928,0.9525943802792622,0.9126464507236389
butler_oh_2014,2014,3.4567049719791694,butler,oh_2014,0.02929687500000001,0.031249999999999986,0.026367187500000045,0.0263671875,0.03125000000000001,0.03125000000000003,0.03125000000000002,0.03124999999999998,0.03027343750000001,0.07324745793745495,0.04522988123532618,0.05449245140942974,0.05216180169947222,0.04740683605511212,0.06461915818113027,0.07459318721143336,0.10937097067362157,0.11187454323573372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26865671641791045,0.30895795246800734,0.28482632541133457,0.23071297989031078,0.45118829981718467,0.5879341864716636,0.9326747164288328,0.8925045703839123
saline_ks_2014,2014,1.822503983280846,saline,ks_2014,0.030273437499999955,0.03124999999999999,0.029296874999999983,0.03027343749999995,0.03125000000000001,0.031249999999999993,0.03124999999999994,0.030273437499999997,0.03124999999999999,0.060241205076078656,0.05500892898881243,0.05892037917459338,0.06164673130408622,0.04761287949661714,0.05472715975647898,0.059993902142204424,0.11380417525116501,0.1176453758382502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.19568345323741007,0.5190457868410927,0.48941900731050403,0.9478645632935745,0.9613312812620238
mason_il_2012,2012,2.4748393573703,mason,il_2012,0.03125000000000002,0.031249999999999986,0.03125000000000005,0.031250000000000056,0.03125000000000001,0.03125000000000001,0.03125000000000001,0.03125,0.0302734375,0.05274127534732837,0.047526784271274256,0.05922732658188487,0.053884931889985305,0.047385219833459474,0.05275105557892332,0.05870037389071204,0.11015990317947555,0.10865154563035856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36053506411271175,0.21876735147140478,0.3832515434541713,0.297847079309799,0.1810467882632831,0.37422827291435806,0.3985277821750831,0.8538071869558335,0.810273864176033
kittson_mn_2005,2005,1.4795235288626796,kittson,mn_2005,0.02246093749999998,0.03125000000000003,0.02148437499999997,0.02246093749999999,0.03125000000000003,0.031249999999999972,0.03124999999999998,0.028320312500000003,0.02832031250000001,0.04944820585778828,0.0496502767184278,0.04607410787812625,0.05338111036881136,0.036308020570717366,0.05136252835157368,0.06618543768919753,0.11014655598017833,0.11805138671141725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5170278637770898,0.625,1.0,0.17172236503856042,0.45804093567251464,0.7109649122807018,0.982609999250431,1.0
ross_oh_2005,2005,2.7169432075478297,ross,oh_2005,0.03125,0.031250000000000035,0.02929687500000003,0.03125000000000001,0.03125000000000001,0.031250000000000035,0.03125000000000004,0.031249999999999997,0.031250000000000014,0.050069615575221944,0.04197590781356265,0.05572692492158735,0.058229818083661004,0.04634468149872537,0.05350992250346035,0.060608117187756286,0.12013673704180336,0.11194790872898268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.20182394924662966,0.7142857142857143,0.6666666666666666,0.23136399682791436,0.38621637541723935,0.3968191635578245,1.0,0.9838709677419355
houston_mn_2008,2008,2.656417245003447,houston,mn_2008,0.01953125000000001,0.031249999999999997,0.018554687499999983,0.018554687499999997,0.03125000000000003,0.03125000000000001,0.031249999999999965,0.0302734375,0.026367187499999993,0.058737749086213153,0.05057944868495014,0.05329273935676967,0.04935766692887006,0.047297339475822785,0.0663920324966274,0.07869443855386359,0.12957125036443162,0.11671250546241117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3370165745856354,0.4295278365045807,0.4178999295278365,0.22619469026548672,0.5,0.6331923890063424,1.0,1.0
huntington_in_2005,2005,2.9859474855228623,huntington,in_2005,0.028320312500000014,0.031249999999999983,0.027343750000000017,0.02734375000000004,0.03125000000000001,0.03125000000000004,0.031249999999999997,0.030273437499999997,0.030273437499999983,0.05258190131501443,0.0500914588196593,0.06074605751948392,0.050956840181575314,0.04961611780295077,0.05767053196520896,0.06676912087128511,0.11744637644710551,0.11150968082743626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.266304347826087,1.0,0.35,0.2290104947526237,0.4398425787106447,0.5468515742128935,0.928223388305847,0.860944527736132
